1202,35986328125
1074,241943359375
1205,935302734375
1114,163330078125
1079,68603515625
1040,81201171875
1203,03466796875
1036,365478515625
1093,001708984375
1266,5438232421875
833,1010131835938
924,2622680664062
1148,922607421875
967,7978515625
848,0931396484375
1081,097412109375
1171,2550048828125
1483,7545166015625
945,4417114257812
1067,4681396484375
902,351318359375
953,3524169921875
1092,19873046875
911,427001953125
1231,0245361328125
842,5984497070312
929,2604370117188
931,4515991210938
953,619140625
1172,5926513671875
1078,3992919921875
1001,5418701171875
814,3809814453125
800,5843505859375
985,9500732421875
767,4339599609375
952,5946044921875
922,657958984375
1000,222412109375
817,112548828125
819,3258666992188
924,538818359375
912,0648803710938
1105,6463623046875
1251,216796875
974,784912109375
754,5272216796875
852,4655151367188
1162,070556640625
794,3926391601562
943,732666015625
1125,8341064453125
836,2699584960938
1015,2212524414062
1017,8717651367188
778,1395874023438
1061,82177734375
784,093994140625
1219,4019775390625
1011,4750366210938
1050,167236328125
782,19140625
947,8936767578125
839,9017944335938
868,5469360351562
1003,2979736328125
681,2899169921875
953,532958984375
886,7626953125
836,7594604492188
749,0191040039062
942,7973022460938
871,8530883789062
782,4984741210938
950,7156982421875
899,7256469726562
877,9685668945312
893,2740478515625
938,3074951171875
655,787353515625
838,8825073242188
810,6946411132812
981,7857055664062
775,1848754882812
731,8295288085938
902,8204345703125
902,962646484375
920,9701538085938
1054,6038818359375
881,1879272460938
885,3997192382812
623,5248413085938
860,126220703125
913,4066772460938
983,0670776367188
893,9221801757812
775,9464721679688
865,125244140625
684,2772827148438
892,2163696289062
863,3568725585938
1019,3377685546875
1128,6043701171875
813,6388549804688
784,4945068359375
860,834716796875
848,9838256835938
920,9586791992188
862,9835205078125
920,5629272460938
939,3631591796875
976,5934448242188
957,8336791992188
679,3615112304688
849,85791015625
725,152587890625
729,213134765625
1039,5469970703125
782,070068359375
1053,6934814453125
960,416015625
798,6398315429688
931,1937866210938
900,9144897460938
876,2980346679688
812,3779907226562
859,1303100585938
925,7156982421875
808,0743408203125
932,1028442382812
963,3212890625
931,8553466796875
878,579833984375
841,6438598632812
681,8862915039062
1022,7992553710938
829,4747314453125
881,0155029296875
699,2991333007812
773,7717895507812
725,57080078125
1167,818603515625
836,1251220703125
797,091552734375
900,5237426757812
1112,36376953125
791,457763671875
836,9425659179688
789,6011352539062
1010,8839111328125
737,0978393554688
860,4856567382812
657,8325805664062
796,2965698242188
848,375732421875
711,3115844726562
859,0321655273438
978,0581665039062
928,8115234375
1092,5654296875
844,47607421875
871,8167114257812
922,7659301757812
705,66455078125
757,4154052734375
772,3524780273438
1137,3348388671875
742,2189331054688
926,0174560546875
840,1525268554688
726,9839477539062
759,5100708007812
734,3876953125
670,1072387695312
1066,41259765625
720,1692504882812
805,4715576171875
804,570556640625
798,72314453125
1168,8265380859375
820,5399169921875
836,3834228515625
805,1372680664062
872,173583984375
638,2528076171875
855,4817504882812
866,656005859375
906,4432373046875
773,2648315429688
1040,5946044921875
888,1112060546875
920,7950439453125
888,2293090820312
1018,3780517578125
906,8939819335938
749,1510620117188
917,5776977539062
930,853515625
808,3789672851562
847,1236572265625
898,107177734375
923,3359375
975,926513671875
625,808837890625
992,3248901367188
636,0324096679688
850,6466674804688
676,145751953125
609,4605102539062
969,6312866210938
1013,7592163085938
909,6624145507812
959,2431640625
987,0680541992188
873,52685546875
752,81787109375
766,152587890625
911,2998046875
914,6544189453125
793,098876953125
704,1139526367188
823,1798095703125
768,7484741210938
750,8890380859375
738,8055419921875
598,87841796875
873,7178344726562
690,076416015625
782,9410400390625
715,4807739257812
859,5009765625
751,3734130859375
718,532958984375
795,4041748046875
897,813232421875
683,446044921875
825,6054077148438
732,3785400390625
672,14794921875
785,109619140625
730,3688354492188
869,8861694335938
781,5064697265625
993,6962890625
1088,9478759765625
891,4296264648438
815,6350708007812
709,8056640625
764,4805908203125
674,4009399414062
989,528564453125
717,7639770507812
799,7692260742188
714,5044555664062
824,960693359375
752,502685546875
1035,1932373046875
794,7981567382812
629,7047729492188
905,7179565429688
846,68603515625
702,0452880859375
883,2012939453125
1155,67041015625
989,697998046875
769,6768798828125
1034,0650634765625
738,7222290039062
802,1625366210938
983,5562133789062
714,10986328125
844,23095703125
707,205810546875
810,300048828125
641,6541748046875
742,400634765625
987,900146484375
628,3381958007812
746,321533203125
616,9964599609375
924,8350830078125
684,0277709960938
806,542724609375
673,385986328125
775,121826171875
716,9856567382812
735,4598388671875
715,6323852539062
718,8405151367188
772,3902587890625
848,2489013671875
1027,927490234375
838,9879150390625
640,0762329101562
979,9373779296875
1021,448486328125
628,5003662109375
782,2258911132812
921,81640625
874,56982421875
748,2120971679688
768,9489135742188
793,6891479492188
855,624755859375
594,789794921875
654,4684448242188
716,8967895507812
732,5599975585938
731,1983642578125
817,4403076171875
845,9359741210938
900,3621826171875
679,866455078125
