1052,6065673828125
1433,982421875
1388,1168212890625
915,273681640625
1073,166748046875
796,551513671875
854,170654296875
971,057373046875
975,2612915039062
881,9392700195312
998,3975830078125
975,1618041992188
994,3910522460938
807,8676147460938
857,3009033203125
741,7180786132812
1050,9405517578125
706,7960205078125
850,949462890625
710,4519653320312
862,573974609375
897,8071899414062
966,337646484375
625,9172973632812
903,76416015625
839,7236328125
884,326171875
793,290771484375
788,813720703125
740,9901123046875
743,3677368164062
989,5551147460938
677,9144287109375
832,615966796875
763,6598510742188
758,3342895507812
1018,64453125
1111,192626953125
996,907958984375
984,649658203125
708,068603515625
793,0446166992188
762,7228393554688
557,6148071289062
705,92236328125
881,9935302734375
768,2855834960938
746,1583251953125
935,0151977539062
717,4987182617188
908,6083984375
773,7509155273438
689,509033203125
941,031494140625
711,4017944335938
591,3571166992188
751,013427734375
523,140869140625
672,017822265625
722,206298828125
933,3065185546875
782,6028442382812
778,0613403320312
665,0670776367188
978,325439453125
917,786865234375
681,95166015625
643,2117309570312
870,3815307617188
910,113037109375
835,1522216796875
917,8861694335938
891,96875
1027,36669921875
770,495849609375
1068,649658203125
796,6710815429688
819,0079345703125
771,3213500976562
973,5125732421875
999,879150390625
763,8068237304688
1088,697509765625
952,031494140625
633,6017456054688
661,28759765625
720,7485961914062
855,0595703125
820,5922241210938
829,0472412109375
746,1924438476562
848,5823364257812
950,691162109375
774,318115234375
876,228759765625
889,3683471679688
885,7398071289062
746,2366943359375
694,7048950195312
726,017822265625
911,219970703125
986,8342895507812
748,573486328125
857,0324096679688
728,6438598632812
774,164306640625
697,3005981445312
664,842041015625
889,5541381835938
655,230224609375
643,78466796875
874,2633056640625
765,6641235351562
610,012451171875
756,8284301757812
716,9716186523438
843,44482421875
804,0343017578125
897,9609985351562
734,2943115234375
759,6953125
769,039794921875
673,376220703125
788,4610595703125
731,8201904296875
677,1632690429688
844,3024291992188
844,8187866210938
870,1625366210938
694,728271484375
729,3762817382812
750,7493286132812
627,9990844726562
702,4403076171875
984,3717651367188
765,0171508789062
749,772705078125
774,1026611328125
716,1830444335938
769,050048828125
768,0855102539062
926,339599609375
752,3639526367188
734,8914184570312
793,3699340820312
540,415771484375
750,1505737304688
789,681884765625
707,71728515625
1058,8992919921875
591,3871459960938
569,5933227539062
815,7185668945312
924,1248779296875
745,273193359375
690,020263671875
983,1995239257812
849,860595703125
880,8863525390625
813,499267578125
693,9522094726562
714,55224609375
782,1717529296875
649,190185546875
843,613525390625
732,8040161132812
692,5498046875
808,5840454101562
726,276123046875
619,4566040039062
732,452880859375
643,4505615234375
755,001220703125
797,0639038085938
643,9462890625
841,979736328125
735,5051879882812
722,6299438476562
787,7162475585938
631,937255859375
722,1288452148438
856,9577026367188
702,8753662109375
880,9000854492188
638,8184814453125
792,0885620117188
961,281005859375
877,3651123046875
757,9823608398438
642,6174926757812
703,0443725585938
708,26025390625
619,3310546875
707,82861328125
824,8848876953125
831,0621337890625
1022,3861694335938
816,4876708984375
761,2837524414062
628,585205078125
717,5142822265625
810,8070678710938
920,8882446289062
827,8836669921875
912,0347290039062
1018,6864013671875
853,4065551757812
705,9566650390625
1117,6539306640625
795,362060546875
804,7531127929688
909,0463256835938
814,7783813476562
761,93212890625
681,5771484375
763,3674926757812
986,5258178710938
715,8805541992188
742,7914428710938
869,5145263671875
729,4178466796875
715,9257202148438
699,6369018554688
733,1099853515625
678,647705078125
825,6629638671875
749,762939453125
808,7622680664062
798,1696166992188
898,0751953125
579,244873046875
658,3323974609375
702,7842407226562
628,8511352539062
974,8657836914062
602,2551879882812
822,506103515625
675,814697265625
943,7899169921875
717,8777465820312
726,739013671875
565,5200805664062
773,74609375
781,4248046875
814,03173828125
713,210205078125
627,8550415039062
738,4776000976562
838,1553344726562
584,5687866210938
912,2377319335938
744,9108276367188
720,3927001953125
636,2675170898438
831,5914916992188
851,4049072265625
801,343017578125
902,6995849609375
787,3389892578125
744,46240234375
720,871337890625
646,7429809570312
1203,1617431640625
643,8458862304688
689,539794921875
807,7099609375
639,661376953125
781,571044921875
791,150634765625
679,6011962890625
637,3169555664062
656,682373046875
818,9393310546875
678,751708984375
774,4169921875
695,4669189453125
857,2681274414062
739,609375
599,3751831054688
674,4603881835938
620,589111328125
616,2841186523438
842,28564453125
794,02197265625
794,509521484375
794,4942016601562
678,3805541992188
857,1248779296875
685,0199584960938
613,250732421875
761,3085327148438
612,2020874023438
800,7853393554688
784,5985107421875
769,4666137695312
772,2509155273438
747,71142578125
885,7393798828125
571,899658203125
714,2404174804688
605,576904296875
679,09423828125
834,3917236328125
670,6543579101562
726,3905029296875
893,8009033203125
892,9387817382812
828,1237182617188
764,097900390625
670,3469848632812
626,2780151367188
787,2755126953125
633,3057250976562
