786,7319946289062
1232,620361328125
1042,69189453125
1062,868408203125
826,0933837890625
706,2926025390625
743,664794921875
844,318115234375
992,2840576171875
947,040771484375
643,9425048828125
769,5107421875
785,9397583007812
711,2661743164062
713,7910766601562
741,4269409179688
769,512939453125
702,9295043945312
754,0496826171875
784,9783325195312
618,3270263671875
711,9883422851562
870,0184936523438
782,7952270507812
666,0358276367188
768,978515625
718,6788330078125
988,6553955078125
643,6776123046875
651,4671020507812
743,3531494140625
776,5797729492188
675,4293823242188
829,2478637695312
617,8297119140625
717,9537353515625
763,8512573242188
715,8514404296875
795,0133056640625
829,0380859375
590,129150390625
640,2572631835938
554,137939453125
829,7145385742188
653,99755859375
723,2412109375
803,4419555664062
688,0374145507812
964,504150390625
633,50146484375
694,969970703125
1171,4810791015625
742,9998779296875
659,1017456054688
664,81689453125
898,2630004882812
636,805908203125
793,312744140625
553,2874145507812
592,061767578125
763,2849731445312
728,601318359375
607,0489501953125
615,7806396484375
541,0478515625
689,7184448242188
652,8622436523438
558,5238037109375
853,8244018554688
779,5887451171875
533,08154296875
763,453857421875
667,946044921875
725,8616943359375
536,6014404296875
693,9752197265625
612,0654296875
618,5990600585938
771,0563354492188
743,715576171875
779,4268188476562
622,9193725585938
597,3562622070312
562,7044677734375
877,4522094726562
712,3206176757812
600,657470703125
786,5594482421875
719,250732421875
696,6727905273438
729,6072387695312
701,205322265625
764,0034790039062
808,8090209960938
937,078857421875
575,83251953125
585,1133422851562
710,7135009765625
703,8602294921875
643,2987670898438
719,7377319335938
769,8475341796875
551,8192138671875
655,2453002929688
856,5562133789062
654,8335571289062
759,9954223632812
726,642578125
568,016357421875
625,556640625
571,924560546875
589,9995727539062
556,9556884765625
604,6487426757812
804,9718017578125
776,8134155273438
776,5932006835938
782,8450317382812
636,2115478515625
783,018310546875
526,7884521484375
679,646728515625
674,7283935546875
646,6806030273438
612,7173461914062
591,974609375
757,0448608398438
651,7271118164062
712,1194458007812
664,4361572265625
578,446533203125
813,81298828125
760,7880859375
816,4930419921875
659,790771484375
810,7174072265625
640,0780029296875
646,394287109375
769,1099243164062
693,727783203125
770,7711791992188
646,1442260742188
674,1998291015625
818,5772705078125
661,5344848632812
940,004638671875
701,019775390625
681,9547119140625
650,1375732421875
640,4716186523438
682,8472290039062
618,4169311523438
782,8383178710938
548,884521484375
726,7603759765625
572,425048828125
730,2034301757812
854,1636352539062
732,2803955078125
844,5303955078125
784,7470703125
651,4298095703125
661,5089721679688
599,5723876953125
609,2166137695312
753,798828125
550,8360595703125
710,463623046875
641,9461059570312
522,3999633789062
611,0188598632812
642,0802612304688
586,0512084960938
575,1130981445312
545,9916381835938
684,2907104492188
638,5986328125
820,746337890625
702,91748046875
636,94580078125
807,9305419921875
632,335205078125
647,515625
703,6715698242188
1028,58544921875
691,0935668945312
749,8823852539062
732,4649658203125
537,7792358398438
844,604248046875
682,7349243164062
606,9451293945312
616,0423583984375
597,9461669921875
703,6447143554688
814,8221435546875
582,542236328125
672,909912109375
660,521728515625
692,212158203125
563,7911376953125
658,3843994140625
758,3353271484375
627,8051147460938
669,0032348632812
587,335693359375
555,688720703125
438,6272277832031
514,14501953125
649,52734375
543,3825073242188
625,7384643554688
687,5916137695312
965,8653564453125
749,7131958007812
616,9971923828125
721,0433349609375
659,9827880859375
678,2979736328125
637,315185546875
469,10296630859375
578,9808959960938
768,7041015625
683,2449951171875
612,6292114257812
694,16552734375
451,4330749511719
804,5239868164062
579,1708374023438
790,4229736328125
679,3496704101562
614,819091796875
550,3948364257812
599,4896240234375
528,224365234375
602,4717407226562
590,5585327148438
601,93994140625
790,0906982421875
585,039306640625
640,885498046875
770,775634765625
773,06640625
672,0142211914062
754,1536254882812
648,8374633789062
586,362548828125
639,9088745117188
519,4690551757812
630,7959594726562
611,7667236328125
673,2738037109375
779,7593383789062
671,8899536132812
698,8131103515625
601,7594604492188
666,5899658203125
707,7376098632812
654,239501953125
589,9419555664062
601,4701538085938
664,2817993164062
698,3238525390625
464,6927490234375
751,6057739257812
560,9475708007812
869,1697998046875
629,0360107421875
508,7057189941406
769,574951171875
623,5313720703125
581,2557983398438
514,63525390625
618,810302734375
563,9248046875
555,2435913085938
585,7637329101562
664,1412963867188
717,72265625
641,4401245117188
609,4364013671875
574,4463500976562
722,4947509765625
844,7615356445312
650,8865966796875
752,5934448242188
593,474853515625
633,061279296875
661,1732177734375
703,5633544921875
624,39013671875
696,6932373046875
655,5231323242188
453,16729736328125
676,2890625
614,5237426757812
630,9518432617188
624,0553588867188
531,227783203125
763,6454467773438
463,4505615234375
914,0436401367188
717,2171630859375
624,6263427734375
650,036865234375
668,454345703125
628,6679077148438
578,828857421875
537,527099609375
488,66363525390625
747,53173828125
529,9880981445312
853,7096557617188
